density_gaussian,grad_C,laplacian_C,C_logistic,C_pow2,C_gradC
0.0006846674820831319,0.000606169425017046,-0.026056402318803518,0.0006841987125221098,4.6876956102205576e-07,4.150244939422007e-07
0.0007885153639987781,0.0004862466536567876,-0.031865143617535646,0.0007878936075195159,6.217564792621256e-07,3.8341295710136967e-07
0.0010960582379982,0.000602898197439028,-0.04717707564608743,0.0010948568943371163,1.2013436610837188e-06,6.608115359773118e-07
0.0012868143361105732,0.0006181981531542882,-0.04987722269926183,0.0012851584449749536,1.6558911356196953e-06,7.955062460360179e-07
0.0014850792581492722,0.0007040626873511084,-0.05576793093215199,0.001482873797746287,2.2054604029851925e-06,1.045588893421967e-06
0.0006924958636863802,-1.1212423170172542e-05,-0.020864618143425096,0.0006920163131651575,4.795505212227457e-07,-7.764556667245816e-09
0.0007918908160496453,-0.0002297122977908744,-0.02254773669248667,0.0007912637249851015,6.270910645437732e-07,-1.8190705895425468e-07
0.0010980967980680535,-0.00044796763213015905,-0.03268872740117078,0.0010968909814901263,1.2058165779273114e-06,-4.919118224802553e-07
0.0012886359339849172,-0.0004797567147041509,-0.033567347257979545,0.00128697535141456,1.6605825703571797e-06,-6.18231742138319e-07
0.0014874664682731492,-0.0005226347179364563,-0.03746107186970294,0.0014852539117789123,2.2125564942369957e-06,-7.774016180858741e-07
0.0006840773545478597,-0.0004919683720053273,-0.012414254987002092,0.0006836093927208545,4.679618270051981e-07,-3.3654442244262164e-07
0.0007764252430624163,-0.0007004763301583002,-0.010650284279123418,0.0007758224069043518,6.028361580645322e-07,-5.438675049026276e-07
0.0010724809942018758,-0.0011175611394646972,-0.014193141503750967,0.0010713307787189516,1.1502154829242439e-06,-1.1985630819344796e-06
0.0012615639827050916,-0.001148504334107793,-0.014396769988139463,0.001259972439022633,1.5915436824587327e-06,-1.4489117018910865e-06
0.001457572167731564,-0.0012675726742122039,-0.01441463443917761,0.0014554476511074183,2.1245166241456904e-06,-1.8475786505087775e-06
0.0006666027914755735,-0.0006645942645913353,-0.001124568699565902,0.0006661584321939705,4.44359281603027e-07,-4.4302039197524e-07
0.0007550236407781559,-0.0007902535756394753,-0.0008577436368016355,0.000754453580080022,5.700606981339017e-07,-5.966601318172724e-07
0.0010392777907278063,-0.0011949750796959994,0.0013756190645524235,0.0010381976924015062,1.0800983263000698e-06,-1.2419110608012426e-06
0.001228188337452928,-0.0012374814509220173,-0.0016690752232302827,0.0012266798908606726,1.5084465922553875e-06,-1.5198602858367496e-06
0.0014207521169988227,-0.0012812996884194884,0.0033748633324389835,0.001418733580420866,2.0185365779566363e-06,-1.82040924483192e-06
0.0006490987090430525,-0.0005511561982982695,0.006573362128747094,0.0006486773799089712,4.2132913408135737e-07,-3.5775477679648345e-07
0.0007348329496077071,-0.0007456207320952284,0.00084411296447305,0.0007342929701438779,5.399794638291629e-07,-5.479066818541947e-07
0.001009587568954718,-0.0010451601360672012,0.004383427642496303,0.00100856830189533,1.0192670593878972e-06,-1.0551806809404678e-06
0.0011964333800249854,-0.0012363503984883341,-0.0013582350733285834,0.0011950019271921475,1.4314528328380112e-06,-1.4792108861586351e-06
0.001390135342025275,-0.0010899482882943626,0.004525058939945122,0.0013882028657561274,1.9324762691477284e-06,-1.515175636537947e-06
0.0006375945705125067,-0.0003186278367625409,0.0060430512047723855,0.0006371880436761597,4.065268363470279e-07,-2.0315537873394136e-07
0.0007157804443520912,-0.0007458265775093148,-0.001956436540125926,0.0007152681027075743,5.123416445168771e-07,-5.338480790592167e-07
0.000984269362513743,-0.0009642683616698782,-2.450435514486128e-05,0.0009833005763357598,9.6878617798321e-07,-9.490998056329824e-07
0.001163117263848279,-0.0013089675074129954,-0.0018907505740771928,0.001161764422078817,1.352841769461907e-06,-1.5224827056885049e-06
0.0013633864176149089,-0.0010431386915802714,-0.0007196839006320425,0.001361527595091172,1.8588225237368146e-06,-1.4222011237891296e-06
0.0006323288228976557,-0.00023310087173130192,-0.004277778627396601,0.0006319289831573885,3.998397402671348e-07,-1.4739639983827155e-07
0.00069557891921248,-0.0008485910763123824,-0.006268650305696464,0.0006950950891796272,4.838300328528018e-07,-5.902620637147221e-07
0.0009588366025510401,-0.0010464498389695623,-0.004775706598991644,0.0009579172349206486,9.193676303916213e-07,-1.0033744083376582e-06
0.0011275403533190383,-0.00133586358659766,0.0008279855101675033,0.0011262690060706755,1.2713472483628218e-06,-1.5062401004183634e-06
0.0013352333056263134,-0.001127826388327628,-0.003416608665931188,0.0013334504576458597,1.7828479804537722e-06,-1.505911356659285e-06
0.0006253261035792803,-0.0005437740803097305,-0.020440235600428232,0.0006249350708434627,3.9103273581764477e-07,-3.400361268674904e-07
0.0006711177561251237,-0.0010757555409670234,-0.011090015712752489,0.0006706673570825373,4.50399042586421e-07,-7.219586447929574e-07
0.0009291930551995556,-0.0012156213405641752,-0.007202897236919926,0.0009283296554657244,8.633997338310843e-07,-1.1295469074046054e-06
0.0010928086540273494,-0.0012653893226673373,0.002536092114289656,0.0010916144232730324,1.1942307543170672e-06,-1.3828284025246724e-06
0.001304027134018718,-0.0012229602003134919,-0.0028746877186673386,0.001302326647252461,1.7004867662570712e-06,-1.59477328503376e-06
0.0006037091344603014,-0.001308902745438051,-0.03489883731328616,0.0006033446697412706,3.644647190308063e-07,-7.901965435411179e-07
0.0006389602065300051,-0.0014322761138256712,-0.017263281824218706,0.0006385519363844763,4.082701455288667e-07,-9.151674414980439e-07
0.0008948565319950309,-0.0014255496935442953,-0.011351147527239454,0.0008940557637821767,8.007682128541738e-07,-1.2756624549516272e-06
0.0010609409152839153,-0.0012023850542666255,-0.0011727028596235894,0.0010598153196581918,1.125595625723472e-06,-1.275659499997334e-06
0.0012708669792940244,-0.0012791257419416985,-0.002724487068253233,0.0012692518764149646,1.6151028790599182e-06,-1.6255986677986742e-06
0.0005564364853983303,-0.002380554991535318,-0.04062534178773605,0.0005561268638360478,3.096215622824462e-07,-1.324627652787364e-06
0.0005957348027658779,-0.0019843493211890604,-0.02636771639894457,0.0005953799028106514,3.548999552264994e-07,-1.1821459514771686e-06
0.0008541641239603821,-0.0018130501577873044,-0.02094624305734878,0.0008534345276097211,7.295963506610071e-07,-1.5486423997226255e-06
0.0010295252301185797,-0.001327110525805421,-0.011275434046267198,0.0010284653079191289,1.0599221994507145e-06,-1.3662937694726153e-06
0.0012367047265481022,-0.0013663542565373462,-0.006241729572663608,0.0012351752879674357,1.5294385806664162e-06,-1.6897767671988543e-06
0.0004784167664847584,-0.0034470786290031062,-0.03156513155717953,0.0004781878838823047,2.2888260245373182e-07,-1.64914021150638e-06
0.0005345207685726861,-0.0028200506611385434,-0.032866804471982536,0.0005342350561206505,2.8571245203553503e-07,-1.5073756468056858e-06
0.0007994328394799096,-0.002527983538667915,-0.030905826332394668,0.0007987937466150707,6.39092864838911e-07,-2.0209530584757614e-06
0.0009910929928731037,-0.0017958289514385833,-0.02404740606697303,0.0009901107275525815,9.822653205221658e-07,-1.779833490169433e-06
0.0011989535973710062,-0.0016076378247134673,-0.012152778768697291,0.0011975161076423573,1.4374897286488768e-06,-1.927483153209911e-06
0.0003750112943981668,-0.004041877705071082,-0.00709958237012718,0.0003748706609272406,1.4063347092618852e-07,-1.5157497899777983e-06
0.0004473110837585861,-0.0037141811355039306,-0.024131463517350935,0.0004471109965529328,2.0008720565328082e-07,-1.661394388997959e-06
0.000721112358767334,-0.003439672596334392,-0.030783337042389884,0.000720592355733367,5.200030339669882e-07,-2.4803904193300532e-06
0.00093500791688497,-0.0025927634766987383,-0.030212014818280408,0.0009341336770803325,8.74239804637571e-07,-2.42425437732352e-06
0.0011520922094579197,-0.0020059741917319404,-0.015449583741595125,0.0011507648929988262,1.327316459093631e-06,-2.311067238668016e-06
0.0002656863609547014,-0.0038207408590098,0.020460634063072445,0.00026561577171230406,7.058924239735188e-08,-1.0151187349812536e-06
0.0003390375509145845,-0.00409012768836754,0.0016778494801179319,0.00033892260445365436,1.1494646093015948e-07,-1.3867068743920616e-06
0.0006183974396728364,-0.004148159172477909,-0.017298243593866554,0.0006180150242794425,3.8241539339391926e-07,-2.5652110116157305e-06
0.0008546317572573806,-0.003385934994505973,-0.021556402283696218,0.0008539013618168677,7.303954405128383e-07,-2.893727574313899e-06
0.001093376008332483,-0.0024207738111132106,-0.013772152863742629,0.001092180537236886,1.1954710955970738e-06,-2.6468160066707743e-06
0.00017391967023975627,-0.0029650022280672695,0.034255407284556234,0.00017388942218805997,3.0248051696305565e-08,-5.156722097656021e-07
0.00023204120542345241,-0.0036258732681293026,0.02723540483398782,0.00023198736230243806,5.3843121014368845e-08,-8.413520038493962e-07
0.0005027881917948125,-0.0043501064696957895,0.0014574491944062814,0.0005025353958290041,2.527959658082971e-07,-2.187182166013261e-06
0.0007568008119109715,-0.0037273109653143286,-0.003247536903406197,0.0007562280644420623,5.727474689091056e-07,-2.820831964794551e-06
0.0010246830615045928,-0.0027308243424552367,-0.009447927607329815,0.0010236330861280584,1.0499753765344252e-06,-2.7982294476582987e-06
0.00010963361210905563,-0.002017824686138419,0.031497544145638705,0.00010962159258015156,1.201952890407887e-08,-2.2122140894417637e-07
0.00014820211574988437,-0.0026566853286839704,0.0358180517096921,0.00014818015188277164,2.1963867112742125e-08,-3.937263865926414e-07
0.0003894444675835843,-0.004071451320140736,0.015630812373745067,0.0003892928005902528,1.5166699333146144e-07,-1.5856041916646904e-06
0.0006584574959250475,-0.0035568579894220886,0.009203141923429291,0.0006580239296511076,4.3356627393988403e-07,-2.3420398050758675e-06
0.0009496484113611548,-0.0029180331588674114,-0.0053758638451321065,0.0009487465792559541,9.01832105200765e-07,-2.7711055536176096e-06
6.771837096931317e-05,-0.0013072367467178642,0.023212596554242272,6.771378519154643e-05,4.585777766737517e-09,-8.852394295895842e-08
9.22156618085066e-05,-0.0017407126518297186,0.029706869289673324,9.220715808022382e-05,8.503728282780861e-09,-1.6052096920691803e-07
0.0002885012802084579,-0.003527432134235523,0.02245236514315195,0.000288418047219776,8.323298868191916e-08,-1.0176686865754015e-06
0.0005695977598361247,-0.003242935074607524,0.010587058381361845,0.0005692733182281143,3.244416080103316e-07,-1.8471685537904417e-06
0.0008711023689326238,-0.0030137645448306107,-0.001399979641816834,0.0008703435495954639,7.588193371600291e-07,-2.6252974344070958e-06
4.083167807127331e-05,-0.0007961090780204051,0.017392895878400837,4.0830010845339194e-05,1.6672259341161015e-09,-3.250646958334738e-08
5.6585660390425505e-05,-0.0010931658923853745,0.021057754182332994,5.6582458453463684e-05,3.20193696182057e-09,-6.185751393691523e-08
0.0002037901447290831,-0.0028897478915537915,0.02521006746007655,0.0002037486143059944,4.1530423088700636e-08,-5.889021410503099e-07
0.00048777670252465156,-0.002999644390403044,0.011449105793472787,0.0004875387764131257,2.3792611152582242e-07,-1.4631566494973655e-06
0.0007910292247911226,-0.0029917162979104027,0.005544902871231968,0.0007904034975566489,6.257272344736444e-07,-2.366535023931033e-06
2.581789317876554e-05,-0.0003918211741704518,0.012918943518983244,2.581722661515735e-05,6.665636081901482e-10,-1.0115997219911214e-08
3.468061484085531e-05,-0.0006324098001279821,0.015112414655457847,3.467941209580957e-05,1.2027450457397538e-09,-2.1932360699820838e-08
0.00013640928591615313,-0.0022005864784420204,0.027229706206131424,0.00013639067842286898,1.8607493284154812e-08,-3.001804301210181e-07
0.0004117217392885961,-0.0026403505591615878,0.019113328925693222,0.00041155222449799325,1.6951479060282668e-07,-1.087089724549626e-06
0.0007136436164110237,-0.0027219275516078755,0.01713015892018056,0.0007131343291997794,5.092872112442044e-07,-1.942486221538248e-06
2.0209511009670582e-05,-0.00011616468228444481,0.007447723239388704,2.0209102585335333e-05,4.0842433524999647e-10,-2.3476314255623725e-09
2.3300934067900132e-05,-0.0002977756473612774,0.010159091869529702,2.3300391134371694e-05,5.42933528436629e-10,-6.938450726191404e-09
8.796980375845046e-05,-0.0014566054596521377,0.028512472489160362,8.796206507207716e-05,7.738686373300284e-09,-1.2813729643908607e-07
0.0003488108836214101,-0.001993679710103401,0.028343413133427236,0.0003486892145888774,1.216690325327489e-07,-6.95417181339244e-07
0.0006477698799696555,-0.002090128986321952,0.029552717786679554,0.0006473502741522596,4.196058173959019e-07,-1.3539226025908687e-06
1.9703962532215814e-05,1.6425948158523977e-07,0.002305600842631859,1.9703574286076343e-05,3.8824613947096464e-10,3.236562670716758e-12
1.9008212348156503e-05,-9.772075436326096e-05,0.005480827462426098,1.900785103601983e-05,3.6131213667260936e-10,-1.8574968497589055e-09
5.974584067130377e-05,-0.0006999300316441068,0.028154577456368225,5.974227110582625e-05,3.5695654775208155e-09,-4.181790815166941e-08
0.00030679122823052237,-0.0011485919731917334,0.03321928523093672,0.0003066971073728032,9.412085771919247e-08,-3.523779421912111e-07
0.0006036368276572368,-0.0011665213523089518,0.03610335811869188,0.0006032724502375327,3.6437741970409253e-07,-7.041552485022055e-07
2.021815624554349e-05,5.182730485653017e-06,-0.0003315372942793591,2.021774747170152e-05,4.087738419692092e-10,1.047852547374742e-10
1.8157736469833766e-05,-9.311044075693314e-06,0.002338109358188051,1.815740676644006e-05,3.297033937079312e-10,-1.690674845854461e-10
5.1131381040339576e-05,2.521440647250561e-05,0.026841223665746355,5.1128766622212484e-05,2.6144181270923976e-09,1.289247425051689e-09
0.0002883586745060557,-0.0002452962768962051,0.03444073987925587,0.00028827552378089284,8.31507251628894e-08,-7.073330926706013e-08
0.0005863740193218159,-0.00018995224323290632,0.034584520786224364,0.0005860301848312804,3.4383449053562135e-07,-1.1138306034367449e-07
1.9976737820934394e-05,-1.7285071796275764e-05,-0.0001775312582859169,1.9976338750880428e-05,3.9907005396635065e-10,-3.4529934749022844e-10
1.8518157396804223e-05,2.5337632909794335e-05,0.0017195675387251673,1.851781447465085e-05,3.4292215337281494e-10,4.69206274286018e-10
6.107291469617248e-05,0.000712765950763596,0.02481779467106698,6.1069184795263e-05,3.729900909485961e-09,4.353069410932137e-08
0.0002938808978675642,0.0006640785467691016,0.0341152140454686,0.0002937945318854328,8.63659821314457e-08,1.951599995790908e-07
0.0005936393411712943,0.0006537165838081198,0.029895431361599903,0.000593286933503908,3.5240766738628834e-07,3.8807188212460146e-07
1.930841562468687e-05,-4.161019950447872e-06,0.0019326210588185826,1.9308042809772934e-05,3.728149139356521e-10,-8.034270262586149e-11
1.9491296096665047e-05,8.119251059405233e-05,0.004548016400989231,1.9490916186041517e-05,3.799106235278701e-10,1.5825472648202876e-09
8.864537844894989e-05,0.0013314141260023465,0.021606710556168553,8.863752044582952e-05,7.85800312035755e-09,1.1802370907175586e-07
0.0003233101769675874,0.0015502413044442473,0.03200046453308469,0.00032320564749705653,1.0452947053081267e-07,5.012087904823331e-07
0.000620780155311717,0.0013834915126407726,0.0269858583866027,0.0006203947873104881,3.853680012288394e-07,8.588440760895811e-07
1.9757736770910822e-05,8.443182603628121e-05,0.006011680338249925,1.9757346402748514e-05,3.9036816230860157e-10,1.668181793912179e-09
2.2791447428070135e-05,0.0002647069171723854,0.01208082169530936,2.2790927977994266e-05,5.194500758664847e-10,6.033053786580938e-09
0.0001311473423805065,0.0018499612431935196,0.019960897283192686,0.00013113014275509304,1.71996254134698e-08,2.42617500551768e-07
0.000375472545469893,0.002348313522194611,0.027412383183769918,0.00037533156583749135,1.4097963240164087e-07,8.817272557397807e-07
0.0006664546839418613,0.002074024919945104,0.024306622020784454,0.0006660105220961133,4.4416184574804624e-07,1.3822436225095584e-06
2.375219594238588e-05,0.0003122432083784955,0.014674271687362603,2.3751631775573795e-05,5.641668120854923e-10,7.416461867085249e-09
3.3423239105737964e-05,0.0007170252313998081,0.024937056054113234,3.3422121992825644e-05,1.1171129123193315e-09,2.3965305753922878e-08
0.00018601175966966144,0.002381987667223014,0.02416283962098034,0.00018597715929492603,3.4600374735403884e-08,4.430777174915848e-07
0.00044690562550414587,0.002992998314116348,0.021069764374465175,0.00044670590086603865,1.9972463810725187e-07,1.3375877837030206e-06
0.0007299393616246172,0.0026627874084715333,0.01844002799292953,0.0007294065501529683,5.328114716489537e-07,1.9436733410817796e-06
3.6191589843463216e-05,0.0008567619148448393,0.03069381432404949,3.6190280012287816e-05,1.3098311753974698e-09,3.1007575815564584e-08
6.052961750174424e-05,0.0015771835515993975,0.03970018647495559,6.0525953667149334e-05,3.6638345949074625e-09,9.546631710835403e-08
0.0002565151143396125,0.003121689644297748,0.03104627257971863,0.0002564493143357278,6.580000388466448e-08,8.007605760398211e-07
0.0005329987725286482,0.0034572484892717256,0.01370047097180069,0.0005327146848371311,2.8408769151704563e-07,1.842709201108353e-06
0.0008066013896508894,0.003044552709046658,0.010758622950726342,0.0008059507838491025,6.506058017867458e-07,2.4557404459824143e-06
6.884492830264057e-05,0.0019277071201705737,0.04701957512637253,6.884018867848759e-05,4.739624152995721e-09,1.3271285847663287e-07
0.00011643289971623257,0.002806508730081681,0.045616466131285234,0.00011641934309609625,1.355662013633027e-08,3.267699495223316e-07
0.0003503112146327008,0.004016002013523995,0.02900542051710114,0.0003501884966856034,1.2271794709743816e-07,1.4068505433249626e-06
0.0006288660723079209,0.0037140757336848055,0.005562948729440224,0.0006284705997710208,3.9547253689999116e-07,2.335656218896523e-06
0.0008901789778902307,0.0032290307216676565,0.004099606149008074,0.000889386559277553,7.924186126776959e-07,2.8744152673902687e-06
0.00013764985932612498,0.0033314763951802356,0.04535634835378279,0.0001376309118423525,1.8947483772501998e-08,4.585772571448654e-07
0.00020824060329551692,0.003978050190088094,0.03158367858615791,0.00020819723914665604,4.3364148860880855e-08,8.283915715237905e-07
0.0004678836413671912,0.004648290724145176,0.011255257119978419,0.0004676647262653322,2.1891510185902238e-07,2.174859190146383e-06
0.0007284764427225853,0.0037500352645054216,-0.00237038832916204,0.0007279457647949836,5.306779276017521e-07,2.7318123495711586e-06
0.0009765503750018186,0.0032603214537312935,-0.002899366779762893,0.0009755967243669025,9.536506349161926e-07,3.183868138267769e-06
0.0002441857912068635,0.0043148833493170365,0.018250028740152732,0.00024412616450623616,5.962670062732194e-08,1.0536332046183018e-06
0.00032580396235244805,0.0044688076030373605,0.0012427900229449295,0.0003256978141305635,1.061482218845554e-07,1.4559552240603178e-06
0.000594958094850868,0.004608383967207069,-0.014173502017818421,0.0005946041197162394,3.539751346285744e-07,2.7417953454708026e-06
0.0008262363493871536,0.003589318453202593,-0.009645130373753788,0.000825553682882105,6.826665050486106e-07,2.9656253755620553e-06
0.0010617748438760883,0.0030764324701011885,-0.01228524490859259,0.0010606474780570003,1.1273658190880916e-06,3.266478605637018e-06
0.00036474898297439006,0.004292004223609327,-0.016103286102547534,0.00036461594115380923,1.3304182058085188e-07,1.5655041754832885e-06
0.000443441003455378,0.004043460191295722,-0.026511744955999755,0.0004432443635318325,1.9663992354551257e-07,1.7930360446600497e-06
0.0007104301659570369,0.0039023169337336805,-0.032554570005625984,0.0007099254549363352,5.04711020701743e-07,2.772323666849374e-06
0.0009173879402595639,0.003242396823781538,-0.016430201757182804,0.0009165463396266302,8.416006329336851e-07,2.974535743673097e-06
0.001138467873428197,0.0026137296164369466,-0.020291633238165536,0.0011371717643293689,1.2961090988281212e-06,2.9756471981412676e-06
0.00047008075034419644,0.0034673419754987452,-0.0360049822379152,0.0004698597744323523,2.2097591184416275e-07,1.6299307175423785e-06
0.0005386176566311703,0.003073452605353163,-0.037171863690843764,0.0005383275476511354,2.9010898003485324e-07,1.6554158400622854e-06
0.0008003431966263248,0.0028949855458583335,-0.03679092224956745,0.0007997026473939387,6.405492323860441e-07,2.3169819859592646e-06
0.0009968888137967082,0.002724570992298235,-0.021633074017797745,0.0009958950264896353,9.93787307073008e-07,2.7160943446171075e-06
0.0011993395605306644,0.002008451773355634,-0.021160232624952115,0.0011979011451492105,1.4384153814538873e-06,2.4088156672033797e-06
0.0005472406658953767,0.0023970051584558953,-0.038843189615531536,0.000546941193548967,2.9947234640961524e-07,1.311738699068057e-06
0.0006052016668950181,0.0020870463128302608,-0.03279427300112522,0.0006048353978374057,3.662690576125085e-07,1.2630839074119752e-06
0.0008627978262653703,0.0019659526048090782,-0.029992955315228546,0.000862053406176362,7.44420089008248e-07,1.6962196339700153e-06
0.0010607864135384183,0.0021038139807395516,-0.023426975007774933,0.0010596611457232706,1.1252678151477002e-06,2.231697287380692e-06
0.001244175861499546,0.0015000331624920986,-0.015784042863847377,0.001242627887925208,1.5479735743381378e-06,1.8663050522214954e-06
0.0005962389165787172,0.001422963574681296,-0.031488108396942965,0.0005958834157330743,3.5550084564296256e-07,8.484262600989545e-07
0.0006484621994117103,0.0013474382368728886,-0.02226212771568925,0.0006480416961876443,4.205032240658727e-07,8.737627626540304e-07
0.0009038143863531184,0.001316408950319989,-0.01821230073227373,0.0009029975059081395,8.16880444978864e-07,1.1897893476232136e-06
0.0011076158654145794,0.0014915723076785016,-0.020189999768191157,0.0011063890525092614,1.2268129053180875e-06,1.6520891523977447e-06
0.001278288674346038,0.0011777126752584037,-0.009232330795732489,0.0012766546524110767,1.6340219349613514e-06,1.5054567744165908e-06
0.0006221334856154449,0.0007397362954588974,-0.018259346554806183,0.0006217464355415208,3.870500739240229e-07,4.6021471993010044e-07
0.0006761194688356965,0.0009153553804255636,-0.01006198572078183,0.0006756623312995578,4.5713753613866436e-07,6.188895936092289e-07
0.0009320825078611591,0.0010074104610051978,-0.005147007021251218,0.0009312137300596984,8.687778014607478e-07,9.389896689392913e-07
0.0011392902192057079,0.0010411824139926486,-0.010905826089680744,0.0011379922370021302,1.29798220357779e-06,1.1862089406708128e-06
0.0013061607391447252,0.0010141210153482834,-0.0022885009694126484,0.0013044546832682421,1.706055876483095e-06,1.3246050549895131e-06
0.000635172405813396,0.0004619453349546549,-0.004185016493225844,0.0006347689618282893,4.0344398510677747e-07,2.9341492975742323e-07
0.0006966387983814768,0.000817860041042266,0.0018739180436141024,0.0006961534927660664,4.853056154103879e-07,5.697530362359094e-07
0.0009568359895639183,0.001045513843938346,0.007027261817903841,0.0009559204544529935,9.155351109247628e-07,1.0003852734675233e-06
0.001162414939835245,0.0009175814608531993,0.0029093326272606923,0.0011610637313428929,1.3512084923521764e-06,1.066610398611608e-06
0.0013316634646275266,0.0010572652558156327,0.0072375167498082964,0.0013298901370445027,1.7733275830237879e-06,1.4079215135897538e-06
0.0006464463979814793,0.0005194722694996425,0.004972480480911061,0.000646028505036016,4.1789294546322917e-07,3.358109774693082e-07
0.0007191647341537105,0.0010139826458789374,0.00859080977137905,0.0007186475362388602,5.171979148503771e-07,7.29220559960002e-07
0.0009871095522789668,0.0013772663461580315,0.013443709634148213,0.0009861351670107665,9.743852682003822e-07,1.359512766324943e-06
0.0011875839803032447,0.0011943051838484745,0.013998886765519223,0.0011861736245929717,1.4103557102728974e-06,1.4183377039315697e-06
0.0013618062789244954,0.00139504294954872,0.01515815457032648,0.0013599517625831772,1.8545163413181806e-06,1.899778248064795e-06
0.0006625130515765351,0.0007236548339499739,0.008178104623394704,0.0006620741280330259,4.3892354350925273e-07,4.79430772328308e-07
0.0007500063060593156,0.0012700079237464264,0.008589551550152636,0.0007494437966001868,5.625094591287398e-07,9.525139515551183e-07
0.0010293236919932884,0.001753077508893515,0.01280013968244724,0.0010282641847303897,1.059507262898694e-06,1.8044842138046697e-06
0.0012252731074062174,0.0016543649748278952,0.01718390553537627,0.0012237718132184845,1.501294187732888e-06,2.027048913491384e-06
0.0014050867777616698,0.0018550628647801843,0.016735726930165288,0.0014031125089086292,1.974268853040672e-06,2.6065243032193215e-06
0.0006845334945051622,0.0009498988286256796,0.009016438971958932,0.0006840649084000627,4.6858610509944886e-07,6.502375645854966e-07
0.000786007256456154,0.0014660643064132867,0.006310733532528742,0.0007853894490489523,6.178074072017302e-07,1.1523371832722017e-06
0.0010793767895891518,0.0020509579083920967,0.009838770679444997,0.0010782117353352481,1.1650542539037842e-06,2.213756362742743e-06
0.0012746558210836602,0.002098721264657752,0.016587172491692836,0.0012730310736214377,1.62474746222246e-06,2.6751472768280645e-06
0.001459441166544505,0.002275870682715314,0.015245667232904575,0.0014573111980259003,2.1299685186047856e-06,3.321499364086477e-06
